0.086441,0.086441,0.086441,0.086441,0.081737,0.081737,0.081737,0.081356,0.081356,0.081356,0.081356,0.076652,0.076652,0.076652,0.076652,0.076652,0.076271,0.076271,0.076271,0.076271,0.076271,0.076271,0.076271,0.076271,0.076271,0.076271,0.076652,0.081356,0.084171,0.086441,0.091525,0.091525,0.091525,0.088825,0.086441,0.084574,0.081356,0.081356,0.081356,0.081356,0.081356,0.081356,0.081356,0.081356,0.081356,0.081356,0.081356,0.081737,0.081737,0.081737,0.081737,0.086441,0.086441,0.086441,0.086441,0.086822,0.086822,0.086822,0.091906,0.09661,0.096991,0.10208,0.10678,0.10678,0.10678,0.10208,0.10169,0.096991,0.09661,0.09661,0.09661,0.09661,0.09661,0.09661,0.09661,0.09661,0.09661,0.09661,0.096991,0.096991,0.096991,0.096991,0.096991,0.096991,0.096991,0.096991,0.096991,0.096991,0.096991,0.096991,0.10169,0.10208,0.10678,0.10716,0.11029,0.10716,0.10716,0.10678,0.10208,0.10169,0.096991,0.096991,0.10169,0.10169,0.10169,0.10208,0.10208,0.10208,0.10208,0.10208,0.10169,0.10169,0.10169,0.096991,0.096991,0.096875,0.09661,0.09661,0.091906,0.091906,0.091525,0.091525,0.091525,0.086822,0.086822,0.086822
0.091525,0.091525,0.091525,0.090928,0.090928,0.090928,0.086441,0.086441,0.086441,0.086441,0.085843,0.085843,0.085843,0.085843,0.081356,0.081356,0.081356,0.081356,0.081356,0.081356,0.081356,0.081356,0.081356,0.081356,0.081356,0.081356,0.085843,0.086441,0.090928,0.091525,0.096012,0.09661,0.09661,0.096012,0.091525,0.090928,0.086441,0.085843,0.085843,0.085843,0.085843,0.086441,0.086441,0.086441,0.086441,0.086441,0.086441,0.086441,0.090928,0.090928,0.090928,0.090928,0.091525,0.091525,0.091525,0.091525,0.096012,0.096012,0.10046,0.10169,0.10618,0.11127,0.11186,0.11186,0.11186,0.11127,0.10678,0.10618,0.10169,0.10169,0.10169,0.10169,0.10169,0.10169,0.10169,0.10169,0.10169,0.10618,0.10618,0.10618,0.10618,0.10618,0.10618,0.10618,0.10618,0.10618,0.10618,0.10618,0.10618,0.10655,0.10678,0.11127,0.11186,0.11635,0.11695,0.11635,0.11635,0.11186,0.11127,0.10678,0.10618,0.10618,0.10678,0.10678,0.10678,0.11127,0.11127,0.11127,0.11127,0.11127,0.11127,0.10678,0.10678,0.10649,0.10618,0.10618,0.10169,0.10169,0.1011,0.1011,0.09661,0.09661,0.096012,0.096012,0.096012,0.096012
0.10012,0.10012,0.09661,0.09661,0.09661,0.095033,0.095033,0.095033,0.091525,0.091525,0.091525,0.091525,0.091525,0.089949,0.089949,0.089949,0.089949,0.089949,0.089949,0.089949,0.089153,0.086441,0.086441,0.086441,0.086441,0.086441,0.091044,0.091525,0.095849,0.10012,0.10169,0.10433,0.10169,0.10169,0.10012,0.09661,0.095033,0.091525,0.091525,0.091525,0.091525,0.091525,0.091525,0.091525,0.095033,0.095033,0.095033,0.095033,0.095033,0.09661,0.09661,0.09661,0.10012,0.10012,0.10012,0.10012,0.10169,0.10169,0.10678,0.11029,0.11425,0.11695,0.12046,0.12046,0.12046,0.11695,0.11537,0.11186,0.11186,0.11029,0.11029,0.11029,0.11029,0.11029,0.11029,0.11186,0.11186,0.11186,0.11186,0.11186,0.11186,0.11537,0.11537,0.11537,0.11537,0.11537,0.11186,0.11186,0.11186,0.11537,0.1154,0.11846,0.12046,0.12554,0.12554,0.12554,0.12203,0.12046,0.11695,0.11537,0.1149,0.11537,0.11537,0.11537,0.11695,0.11695,0.11695,0.11695,0.11695,0.11695,0.11695,0.11695,0.11537,0.11537,0.11537,0.11186,0.11029,0.11029,0.10678,0.10678,0.1052,0.1052,0.10169,0.10169,0.10169,0.10012
0.10678,0.10678,0.10422,0.10422,0.10422,0.10169,0.10169,0.10169,0.099139,0.099139,0.099139,0.099139,0.099139,0.09661,0.09661,0.09661,0.09661,0.09661,0.09661,0.09661,0.094055,0.094055,0.094055,0.094055,0.094055,0.094055,0.09661,0.099139,0.10169,0.10678,0.10931,0.10931,0.10931,0.10931,0.10678,0.10322,0.10169,0.09661,0.099139,0.099139,0.099139,0.099139,0.099139,0.099139,0.099392,0.10169,0.10169,0.10169,0.10422,0.10422,0.10422,0.10422,0.10678,0.10678,0.10732,0.10931,0.10931,0.10931,0.11439,0.11763,0.12203,0.12456,0.12839,0.12965,0.12965,0.12712,0.12456,0.12203,0.11948,0.11695,0.11948,0.11948,0.11948,0.11948,0.11948,0.11948,0.11948,0.12203,0.12203,0.12203,0.12203,0.12203,0.12203,0.12203,0.12203,0.12203,0.12203,0.12203,0.12203,0.12456,0.12456,0.12712,0.12965,0.1322,0.13473,0.13473,0.1322,0.12965,0.12712,0.12456,0.12422,0.12203,0.12456,0.12456,0.12456,0.12712,0.12712,0.12712,0.12712,0.12712,0.12712,0.12456,0.12456,0.12456,0.12203,0.12126,0.11948,0.11948,0.11695,0.11439,0.11439,0.11186,0.11186,0.10931,0.10931,0.10931
0.11341,0.11341,0.11341,0.11305,0.11186,0.11186,0.10833,0.10833,0.10833,0.10833,0.10678,0.10678,0.10678,0.10678,0.10325,0.10325,0.10325,0.10325,0.10325,0.10325,0.10325,0.10325,0.10325,0.10325,0.10325,0.10169,0.10325,0.10694,0.11016,0.11341,0.11695,0.1185,0.1185,0.11695,0.11341,0.11186,0.10833,0.10678,0.10678,0.10678,0.10678,0.10678,0.10678,0.10833,0.10833,0.10833,0.10833,0.10951,0.11186,0.11186,0.11341,0.11341,0.11341,0.11625,0.11695,0.11792,0.1185,0.1185,0.12358,0.12712,0.12867,0.13375,0.13729,0.13884,0.13729,0.13375,0.13352,0.12867,0.12867,0.12712,0.12712,0.12867,0.12867,0.12867,0.12867,0.12867,0.12867,0.1322,0.1322,0.1322,0.13361,0.13375,0.13375,0.13375,0.13375,0.1322,0.1322,0.1322,0.1322,0.13375,0.13375,0.13729,0.13884,0.14237,0.14392,0.14392,0.14065,0.13884,0.13619,0.13375,0.13355,0.1322,0.13375,0.13375,0.13375,0.13729,0.13729,0.13729,0.13729,0.13729,0.13729,0.13375,0.13375,0.13375,0.1322,0.12867,0.12867,0.12867,0.12712,0.12358,0.12358,0.12203,0.1185,0.1185,0.11849,0.11695
0.12261,0.12261,0.12214,0.12203,0.12203,0.11752,0.11752,0.11752,0.11752,0.11695,0.11695,0.11695,0.11244,0.11244,0.11244,0.11244,0.11244,0.11244,0.11244,0.11244,0.11186,0.11186,0.11186,0.11186,0.11186,0.11186,0.11244,0.11695,0.11752,0.12203,0.12261,0.12712,0.12712,0.12261,0.12203,0.11752,0.11695,0.11244,0.11244,0.11244,0.11244,0.11695,0.11695,0.11695,0.11695,0.11752,0.11752,0.11752,0.11752,0.12203,0.12203,0.12261,0.12261,0.12261,0.12712,0.12712,0.12769,0.12769,0.13277,0.13729,0.13786,0.14294,0.14746,0.14803,0.14746,0.14294,0.14286,0.13786,0.13786,0.13729,0.13786,0.13786,0.13786,0.13786,0.13786,0.1417,0.14237,0.14237,0.14294,0.14294,0.14294,0.14294,0.14294,0.14294,0.14294,0.14294,0.14294,0.14294,0.14237,0.14294,0.14294,0.14746,0.14803,0.15254,0.15311,0.15311,0.15254,0.14803,0.14746,0.14294,0.14287,0.14294,0.14294,0.14294,0.14746,0.14746,0.14803,0.14803,0.14803,0.14803,0.14803,0.14746,0.14294,0.14294,0.14294,0.14237,0.13786,0.13786,0.13729,0.13277,0.13277,0.1322,0.12769,0.12769,0.12712,0.12712
0.1318,0.1318,0.1318,0.1318,0.12712,0.12712,0.12671,0.12671,0.12671,0.12671,0.12671,0.12203,0.12203,0.12203,0.12203,0.12163,0.12163,0.12163,0.12163,0.12163,0.12163,0.12163,0.12163,0.12163,0.11755,0.11695,0.12163,0.12203,0.12671,0.1318,0.1322,0.13688,0.13612,0.1322,0.1318,0.12671,0.12671,0.12163,0.12188,0.12203,0.12203,0.12203,0.12203,0.12671,0.12671,0.12671,0.12671,0.12712,0.12712,0.1318,0.1318,0.1318,0.1322,0.1322,0.13688,0.13688,0.13688,0.13706,0.14197,0.14705,0.14746,0.15217,0.15722,0.15722,0.15722,0.15254,0.15214,0.14952,0.14706,0.14705,0.14705,0.14705,0.14746,0.14746,0.15214,0.15214,0.15214,0.15214,0.15214,0.15214,0.15254,0.15254,0.15254,0.15254,0.15232,0.15214,0.15214,0.15214,0.15214,0.15214,0.15722,0.15722,0.15763,0.1623,0.1623,0.1623,0.1623,0.15726,0.15722,0.15254,0.15214,0.15214,0.15254,0.15722,0.15722,0.15722,0.15722,0.15722,0.15722,0.15722,0.15722,0.15722,0.15722,0.15254,0.15214,0.15214,0.14879,0.14705,0.14705,0.14237,0.14197,0.14197,0.13729,0.13688,0.13688,0.13688
0.14099,0.14099,0.14099,0.14099,0.13729,0.13729,0.1359,0.1359,0.1359,0.1359,0.1359,0.1359,0.1322,0.1322,0.1322,0.13082,0.13082,0.13082,0.13082,0.13082,0.13082,0.13082,0.13082,0.13082,0.12712,0.12712,0.13082,0.1322,0.1359,0.14072,0.14146,0.14237,0.14237,0.14099,0.14099,0.1359,0.1359,0.13082,0.13082,0.13082,0.1322,0.1322,0.1322,0.1359,0.1359,0.1359,0.1359,0.13729,0.13729,0.14099,0.14099,0.14099,0.14237,0.14607,0.14607,0.14607,0.14607,0.14746,0.15116,0.15624,0.16133,0.16271,0.16641,0.16641,0.16641,0.16641,0.16133,0.16133,0.15763,0.15624,0.15734,0.15763,0.16133,0.16133,0.16133,0.16133,0.16271,0.16271,0.16641,0.16641,0.16641,0.16641,0.16641,0.16641,0.16641,0.16641,0.16641,0.16271,0.16133,0.16641,0.16641,0.16641,0.1715,0.1715,0.17288,0.17288,0.1715,0.1715,0.16641,0.16641,0.16253,0.16271,0.16641,0.16641,0.16641,0.1678,0.1715,0.1715,0.1715,0.1715,0.17058,0.1678,0.16641,0.16641,0.16641,0.16133,0.16133,0.15763,0.15624,0.15624,0.15254,0.15116,0.15048,0.14607,0.14607,0.14607
0.15254,0.15018,0.15018,0.15018,0.15018,0.15018,0.14746,0.14538,0.14509,0.14509,0.14509,0.14509,0.14509,0.14509,0.14509,0.14237,0.14237,0.14237,0.14001,0.14001,0.14001,0.14001,0.14001,0.14001,0.14001,0.14001,0.14001,0.14237,0.14509,0.15018,0.15254,0.15526,0.15526,0.15118,0.15018,0.14509,0.14509,0.14001,0.1415,0.14237,0.14237,0.14237,0.14509,0.14509,0.14509,0.14509,0.14746,0.14836,0.15018,0.15018,0.15018,0.15254,0.15526,0.15526,0.15526,0.15763,0.16035,0.16035,0.16543,0.16543,0.17052,0.1756,0.1756,0.17797,0.17797,0.1756,0.1752,0.17052,0.17052,0.17052,0.17052,0.17052,0.17052,0.17288,0.1756,0.1756,0.1756,0.1756,0.1756,0.1756,0.17797,0.17797,0.17797,0.17797,0.1756,0.1756,0.1756,0.1756,0.1756,0.1756,0.17565,0.18069,0.18069,0.18577,0.18577,0.18577,0.18444,0.18069,0.18069,0.1756,0.1756,0.1756,0.1756,0.18069,0.18069,0.18069,0.18069,0.18069,0.18069,0.18069,0.18069,0.18069,0.18069,0.17797,0.1756,0.1756,0.17288,0.17052,0.17052,0.16543,0.16543,0.16089,0.16035,0.15873,0.15526,0.15526
0.16271,0.16271,0.15996,0.15937,0.15937,0.15937,0.15937,0.15937,0.15763,0.15528,0.15428,0.15428,0.15428,0.15428,0.15428,0.15428,0.15428,0.15428,0.15358,0.15254,0.15178,0.1492,0.1492,0.1492,0.1492,0.1492,0.1492,0.15428,0.15428,0.15937,0.16271,0.16445,0.16445,0.16271,0.15937,0.15763,0.15428,0.15254,0.15254,0.15428,0.15428,0.15428,0.15428,0.15428,0.15428,0.15763,0.15937,0.15937,0.15937,0.16271,0.16445,0.16445,0.16445,0.1678,0.16954,0.16954,0.16954,0.16954,0.17462,0.17971,0.18198,0.18479,0.18988,0.18988,0.18988,0.18814,0.18479,0.18479,0.18305,0.17971,0.17971,0.18479,0.18479,0.18479,0.18479,0.18814,0.18988,0.18988,0.18988,0.18988,0.18988,0.18988,0.18988,0.18988,0.18988,0.18988,0.18988,0.18988,0.18814,0.18988,0.18988,0.18988,0.19496,0.19496,0.19831,0.19805,0.19496,0.19496,0.18988,0.18988,0.1892,0.18988,0.18988,0.18988,0.19248,0.19496,0.19496,0.19496,0.19496,0.19496,0.19496,0.19496,0.18988,0.18988,0.18988,0.18712,0.18479,0.18479,0.17971,0.17971,0.17462,0.17462,0.16954,0.16954,0.1678,0.16445
0.17364,0.17364,0.17364,0.17288,0.17288,0.16856,0.16856,0.16856,0.16856,0.16856,0.16856,0.1678,0.1678,0.1678,0.16347,0.16347,0.16347,0.16347,0.16347,0.16347,0.16347,0.16347,0.16271,0.15839,0.15839,0.15839,0.16271,0.16347,0.1678,0.16856,0.17364,0.17364,0.17364,0.17364,0.16856,0.16856,0.16347,0.16347,0.16347,0.16347,0.16347,0.16347,0.16347,0.16645,0.16787,0.16856,0.16856,0.16856,0.17345,0.17364,0.17364,0.17797,0.17873,0.17873,0.17873,0.18305,0.18381,0.18381,0.18879,0.1889,0.19398,0.19907,0.19907,0.19907,0.19907,0.19907,0.19831,0.19398,0.19398,0.19398,0.19398,0.19398,0.19831,0.19907,0.19907,0.19907,0.2002,0.20415,0.20415,0.20415,0.20415,0.20415,0.20415,0.20415,0.20415,0.20415,0.20339,0.19907,0.19907,0.19907,0.20415,0.20415,0.20415,0.20924,0.20924,0.20924,0.20924,0.20415,0.20415,0.20339,0.19907,0.19907,0.20415,0.20415,0.20415,0.20415,0.20924,0.20924,0.20924,0.20924,0.20924,0.20415,0.20415,0.20415,0.20347,0.19907,0.19907,0.19398,0.19398,0.1889,0.1889,0.18381,0.18381,0.18048,0.17873,0.17873
0.18305,0.18305,0.18283,0.18283,0.18283,0.18283,0.18283,0.18283,0.17797,0.17781,0.17775,0.17775,0.17775,0.17775,0.17775,0.17775,0.17775,0.17775,0.17775,0.17288,0.17266,0.17266,0.17266,0.17266,0.17266,0.17266,0.17266,0.17288,0.17775,0.18249,0.18283,0.18305,0.18305,0.18283,0.18283,0.17775,0.17775,0.17266,0.17266,0.17288,0.17288,0.17775,0.17775,0.17775,0.17775,0.17786,0.18283,0.18283,0.18283,0.18381,0.18792,0.18792,0.18814,0.193,0.193,0.193,0.193,0.19322,0.19809,0.20317,0.2067,0.20826,0.21334,0.21334,0.21334,0.21334,0.20826,0.20826,0.20826,0.20339,0.20826,0.20826,0.20826,0.21334,0.21334,0.21334,0.21334,0.21843,0.21843,0.21843,0.21843,0.21843,0.21843,0.21843,0.21843,0.21843,0.21334,0.21334,0.21334,0.21334,0.21334,0.21843,0.21843,0.21988,0.22351,0.22351,0.21854,0.21843,0.21691,0.21334,0.21334,0.21334,0.21334,0.21843,0.21843,0.21843,0.21843,0.22351,0.22351,0.22351,0.21843,0.21843,0.21843,0.21843,0.21334,0.21334,0.21334,0.20826,0.20826,0.20317,0.20142,0.19809,0.19322,0.193,0.193,0.18792
